Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
KDD98 Multiclass 9,None,Hypercube Cover - PC-ext,-5.989646636073435,19,0.999995410588,-5.483341535966749,19,0.999986336993,11.694462996828339,19,2.00010896734e-10
KDD98 Multiclass 9,None,Hypercube Cover - LS Squared Gini,8.52630735599532,19,3.21161112149e-08,7.491572897763512,19,2.19105409927e-07,-76.68765541553176,19,1.0
KDD98 Multiclass 9,None,Hypercube Cover - Twoing,9.632177367283283,19,4.79593909031e-09,9.941455281345602,19,2.89232215955e-09,-17.61212391891883,19,1.0
KDD98 Multiclass 9,None,PC-ext - LS Squared Gini,16.593524643066228,19,4.60187443707e-13,14.56794488348101,19,4.59654536655e-12,-74.57646469585418,19,1.0
KDD98 Multiclass 9,None,PC-ext - Twoing,13.237261894156306,19,2.42782460802e-11,16.65393146561225,19,4.31321645067e-13,-25.60269869634915,19,1.0
KDD98 Multiclass 9,None,LS Squared Gini - Twoing,-1.93808918474053,19,0.966191397078,1.411706842331915,19,0.087101969944,61.630094438418055,19,0.0
Cover Type,None,LS Chi Square - Hypercube Cover,-117.18071628594966,19,1.0,-117.18071628594966,19,1.0,-152.03528552156695,19,1.0
Cover Type,None,LS Chi Square - PC-ext,-117.15178595889898,19,1.0,-117.15178595889898,19,1.0,-152.18693219353435,19,1.0
Cover Type,None,LS Chi Square - LS Squared Gini,-216.66567827013174,19,1.0,-216.66567827013174,19,1.0,-1077.4697336887978,19,1.0
Cover Type,None,LS Chi Square - Twoing,-70.29197163364682,19,1.0,-70.29197163364682,19,1.0,-90.9599389869078,19,1.0
Cover Type,None,Hypercube Cover - PC-ext,0.9938290061654839,19,0.166397643657,0.9938290061654839,19,0.166397643657,0.2520816067757073,19,0.401842349703
Cover Type,None,Hypercube Cover - LS Squared Gini,-102.75958979445106,19,1.0,-102.75958979445106,19,1.0,-990.0048224572097,19,1.0
Cover Type,None,Hypercube Cover - Twoing,23.41762089045519,19,8.881784197e-16,23.41762089045519,19,8.881784197e-16,66.22784662838879,19,0.0
Cover Type,None,PC-ext - LS Squared Gini,-102.84678197051758,19,1.0,-102.84678197051758,19,1.0,-988.1796021045656,19,1.0
Cover Type,None,PC-ext - Twoing,23.434857237499532,19,8.881784197e-16,23.434857237499532,19,8.881784197e-16,66.32927916830143,19,0.0
Cover Type,None,LS Squared Gini - Twoing,167.546741048545,19,0.0,167.546741048545,19,0.0,872.1441891526933,19,0.0
Adult Census Income,None,LS Chi Square - Hypercube Cover,-0.6934996608168417,19,0.751806283393,-0.3412334278753947,19,0.631663726734,16.781571668917092,19,3.76365605348e-13
Adult Census Income,None,LS Chi Square - PC-ext,-1.2514842283872845,19,0.88702621077,-0.8908128817626717,19,0.807914271128,24.703274290887087,19,3.33066907388e-16
Adult Census Income,None,LS Chi Square - LS Squared Gini,121.37554256381466,19,0.0,120.36511522418188,19,0.0,-330.9242962964866,19,1.0
Adult Census Income,None,LS Chi Square - Twoing,2.895329093594765,19,0.00463668052004,3.022803009757595,19,0.00349949046632,5.507957867510015,19,1.29482288146e-05
Adult Census Income,None,Hypercube Cover - PC-ext,-0.8496400143229015,19,0.796947825007,-0.8380248689882167,19,0.793782343213,1.7461712309451076,19,0.0484649885855
Adult Census Income,None,Hypercube Cover - LS Squared Gini,91.0868593795143,19,0.0,91.6453728119247,19,0.0,-331.63239485501396,19,1.0
Adult Census Income,None,Hypercube Cover - Twoing,4.2837162812304275,19,0.000200491373594,4.033299585637666,19,0.000355037571173,-14.051147076297422,19,0.999999999991
Adult Census Income,None,PC-ext - LS Squared Gini,87.20597184680499,19,0.0,87.85067564833896,19,0.0,-417.86555246208354,19,1.0
Adult Census Income,None,PC-ext - Twoing,4.210345130223369,19,0.000236998768683,3.98319699424434,19,0.000398086334908,-18.179956135307386,19,1.0
Adult Census Income,None,LS Squared Gini - Twoing,-76.63011284151808,19,1.0,-76.8627560549268,19,1.0,338.28023315179917,19,0.0
Shelter Animal Outcomes 15 classes,None,LS Chi Square - Hypercube Cover,10.61619653236377,19,9.95878490784e-10,8.488658188468518,19,3.43558658189e-08,-40.92622973048661,19,1.0
Shelter Animal Outcomes 15 classes,None,LS Chi Square - PC-ext,7.798957616442511,19,1.22038943284e-07,6.075156718213329,19,3.82892650141e-06,-20.216421860822997,19,1.0
Shelter Animal Outcomes 15 classes,None,LS Chi Square - LS Squared Gini,32.27406236020358,19,0.0,24.630248095315565,19,3.33066907388e-16,-49.40652567888483,19,1.0
Shelter Animal Outcomes 15 classes,None,LS Chi Square - Twoing,7.944528001224604,19,9.29070218536e-08,5.524895562974963,19,1.24787411394e-05,-36.932086533584965,19,1.0
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - PC-ext,-3.5882885939215834,19,0.999020012398,-2.7965482635291457,19,0.994245062428,17.56981683688894,19,1.65423230669e-13
