Date Time,Dataset,Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Number of folds,Is stratified?,Use Numeric Attributes?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Average Number of Valid Attributes in Root Node (m),Average Number of Valid Nominal Attributes in Root Node (m_nom),Average Number of Valid Numeric Attributes in Root Node (m_num),Total Time Taken for Cross-Validation [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Average Number of Values of Attribute Chosen at Root Node,Maximum Number of Values of Attribute Chosen at Root Node,Minimum Number of Values of Attribute Chosen at Root Node,Number of Trivial Splits [between 0 and number of folds],Average Number of Nodes (after prunning),Maximum Number of Nodes (after prunning),Minimum Number of Nodes (after prunning),Average Tree Depth (after prunning),Maximum Tree Depth (after prunning),Minimum Tree Depth (after prunning),Average Number of Nodes Pruned
2018-01-17 19:16:47.012322,Adult Census Income,30162,1,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.1077311310218647,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:48.089342,Adult Census Income,30162,2,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.0763818649575114,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:49.228178,Adult Census Income,30162,3,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.1381223140051588,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:50.435505,Adult Census Income,30162,4,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.20679481793195,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:51.623945,Adult Census Income,30162,5,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.1879138589138165,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:52.872539,Adult Census Income,30162,6,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.2480144139844924,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:55.112245,Adult Census Income,30162,7,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,2.2389065470779315,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:57.289811,Adult Census Income,30162,8,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,2.17667609709315,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:58.852432,Adult Census Income,30162,9,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5618936150567606,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:00.391721,Adult Census Income,30162,10,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5385557190747932,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:01.947970,Adult Census Income,30162,11,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.555513700004667,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:03.488529,Adult Census Income,30162,12,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5398679480422288,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:05.051816,Adult Census Income,30162,13,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5625970910768956,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:06.612853,Adult Census Income,30162,14,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5603318080538884,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:08.162319,Adult Census Income,30162,15,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5487629229901358,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:09.730039,Adult Census Income,30162,16,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5670071600470692,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:11.273863,Adult Census Income,30162,17,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.543139185057953,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:12.812327,Adult Census Income,30162,18,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5377501130569726,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:14.373275,Adult Census Income,30162,19,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5602478979853913,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:15.908732,Adult Census Income,30162,20,Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5347617850638926,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:17.200637,Adult Census Income,30162,1,LS Squared Gini,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.2912575179943815,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:18.332966,Adult Census Income,30162,2,LS Squared Gini,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.131805339944549,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:17:20.491107,Adult Census Income,30162,3,LS Squared Gini,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,2.157625442952849,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
