Date Time,Dataset,Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Number of folds,Is stratified?,Use Numeric Attributes?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Average Number of Valid Attributes in Root Node (m),Average Number of Valid Nominal Attributes in Root Node (m_nom),Average Number of Valid Numeric Attributes in Root Node (m_num),Total Time Taken for Cross-Validation [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Average Number of Values of Attribute Chosen at Root Node,Maximum Number of Values of Attribute Chosen at Root Node,Minimum Number of Values of Attribute Chosen at Root Node,Number of Trivial Splits [between 0 and number of folds],Average Number of Nodes (after prunning),Maximum Number of Nodes (after prunning),Minimum Number of Nodes (after prunning),Average Tree Depth (after prunning),Maximum Tree Depth (after prunning),Minimum Tree Depth (after prunning),Average Number of Nodes Pruned
2018-01-17 19:16:37.603874,Adult Census Income,30162,1,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,1.9798060390166938,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:39.641502,Adult Census Income,30162,2,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,2.036902740946971,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:42.168986,Adult Census Income,30162,3,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,2.52670956205111,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:44.836081,Adult Census Income,30162,4,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,2.6660575149580836,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:46.722678,Adult Census Income,30162,5,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,1.8860053629614413,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:48.430723,Adult Census Income,30162,6,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,1.7074991839472204,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:50.272391,Adult Census Income,30162,7,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,1.8410929329693317,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:52.235761,Adult Census Income,30162,8,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,1.9626791590126231,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:54.469101,Adult Census Income,30162,9,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,2.232628016034141,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:56.780702,Adult Census Income,30162,10,Twoing,1,3,True,True,1,False,None,True,0.1,15,14.0,8.0,6.0,2.310691389022395,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,6.0,6,6,0,1.0,1,1,0.0,0,0,2.0
